month,frequency_afternoon,upt,vrm,voms,vrh,migration,ms_single,ms_married,ms_divorced,ms_separated,ms_widowed,edu_lesshs,edu_hs,edu_incompletecoll,edu_college,edu_graduate,modet_drive,modet_carpool,modet_transit,modet_bicycle,modet_walked,modet_taxi,wfh,veh_zero,veh_one,veh_two,veh_three,veh_fourplus,snap_yes,sex_male,sex_female,age_1824,age_2534,age_3544,age_4564,age_64plus,poverty_yes,income_10,income_15,income_20,income_25,income_30,income_35,income_40,income_45,income_50,income_60,income_75,income_100,income_125,income_150,income_200,income_200plus,race_black,race_indian,race_asian,race_hawaiian,race_other,race_mixed,race_white,race_latino,OTP,served_pop,Cluster,fare,speed,frequency_peak
4,64.49333333,3.56248,409676,136,32198,0.095238004,0.367142646,0.475576339,0.096344352,0.016696949,0.044239714,0.112969806,0.178473871,0.292323743,0.25252162,0.16371096,0.690652035,0.085416134,0.023161895,0.004818386,0.02952518,0.016422213,0.150004157,0.05544172,0.30300872,0.401568735,0.154241885,0.08573894,0.195754139,0.505098041,0.494901959,0.130424362,0.206399592,0.178005808,0.302331825,0.182838413,0.105973484,0.04041523,0.026841,0.024126154,0.029000357,0.029351401,0.027877491,0.026421808,0.029200048,0.027938508,0.059077618,0.084756131,0.124851222,0.105499425,0.085282301,0.114217679,0.165143627,0.045008122,0.005773604,0.102156979,0.002813107,0.059463529,0.098216253,0.456069575,0.230498831,0.882,1043734,3,12.39203589,27.02298196,49.81750118
8,35.23255814,1.05965,155050,49,10741,0.014948329,0.340630245,0.451186538,0.13426599,0.012662495,0.061254732,0.070483673,0.272733274,0.303085569,0.208719476,0.144978007,0.794449799,0.062322386,0.012096276,0.005523019,0.01240517,0.012293968,0.100909383,0.077993428,0.391656579,0.358572892,0.125297647,0.046479454,0.263256181,0.474131821,0.525868179,0.105414304,0.160775455,0.161690881,0.334994389,0.23712497,0.135057235,0.059067562,0.045989727,0.035005927,0.034571316,0.03675754,0.034189385,0.04757013,0.034136705,0.038166733,0.070802055,0.090965363,0.132108521,0.101738443,0.070907415,0.093230607,0.074792572,0.128420914,0.000368761,0.018912156,0.00010536,0.003371526,0.029132095,0.801211642,0.018477545,0.8892,153594,3,4.784749681,31.29474485,29.33439041
10,36.81129568,1.21772,159998,49,10815,0.015744565,0.341222871,0.447126809,0.137696207,0.012982914,0.060971199,0.073065606,0.268584591,0.30664668,0.209259147,0.142443975,0.80324003,0.062607305,0.01164159,0.005440413,0.012794424,0.013303129,0.090973109,0.07940403,0.392478988,0.356391834,0.125307621,0.046417527,0.267311492,0.472843861,0.527156139,0.105075953,0.160682857,0.161488216,0.338786813,0.233966161,0.142077628,0.063211245,0.045652284,0.038341222,0.036179976,0.041522175,0.037841008,0.044964827,0.034734573,0.038640988,0.069144164,0.091171861,0.134433697,0.103053528,0.06880937,0.082414027,0.069885056,0.128150352,0.000368267,0.018446805,0.000157758,0.003202825,0.027149125,0.805503764,0.017021104,0.796,153594,3,4.1636501,30.78815757,29.11587302
11,36.81129568,1.1548,146642,49,10370,0.015744565,0.341222871,0.447126809,0.137696207,0.012982914,0.060971199,0.073065606,0.268584591,0.30664668,0.209259147,0.142443975,0.80324003,0.062607305,0.01164159,0.005440413,0.012794424,0.013303129,0.090973109,0.07940403,0.392478988,0.356391834,0.125307621,0.046417527,0.267311492,0.472843861,0.527156139,0.105075953,0.160682857,0.161488216,0.338786813,0.233966161,0.142077628,0.063211245,0.045652284,0.038341222,0.036179976,0.041522175,0.037841008,0.044964827,0.034734573,0.038640988,0.069144164,0.091171861,0.134433697,0.103053528,0.06880937,0.082414027,0.069885056,0.128150352,0.000368267,0.018446805,0.000157758,0.003202825,0.027149125,0.805503764,0.017021104,0.799,153594,3,4.390509179,30.78815757,29.11587302
12,36.81129568,1.03344,136711,49,10114,0.015744565,0.341222871,0.447126809,0.137696207,0.012982914,0.060971199,0.073065606,0.268584591,0.30664668,0.209259147,0.142443975,0.80324003,0.062607305,0.01164159,0.005440413,0.012794424,0.013303129,0.090973109,0.07940403,0.392478988,0.356391834,0.125307621,0.046417527,0.267311492,0.472843861,0.527156139,0.105075953,0.160682857,0.161488216,0.338786813,0.233966161,0.142077628,0.063211245,0.045652284,0.038341222,0.036179976,0.041522175,0.037841008,0.044964827,0.034734573,0.038640988,0.069144164,0.091171861,0.134433697,0.103053528,0.06880937,0.082414027,0.069885056,0.128150352,0.000368267,0.018446805,0.000157758,0.003202825,0.027149125,0.805503764,0.017021104,0.8,153594,3,4.906100015,30.78815757,29.11587302
8,36.81129568,1.25863,156953,49,11139,0.015744565,0.341222871,0.447126809,0.137696207,0.012982914,0.060971199,0.073065606,0.268584591,0.30664668,0.209259147,0.142443975,0.80324003,0.062607305,0.01164159,0.005440413,0.012794424,0.013303129,0.090973109,0.07940403,0.392478988,0.356391834,0.125307621,0.046417527,0.267311492,0.472843861,0.527156139,0.105075953,0.160682857,0.161488216,0.338786813,0.233966161,0.142077628,0.063211245,0.045652284,0.038341222,0.036179976,0.041522175,0.037841008,0.044964827,0.034734573,0.038640988,0.069144164,0.091171861,0.134433697,0.103053528,0.06880937,0.082414027,0.069885056,0.128150352,0.000368267,0.018446805,0.000157758,0.003202825,0.027149125,0.805503764,0.017021104,0.8,153594,3,4.028316503,30.78815757,29.11587302
9,36.81129568,1.18487,143057,49,10133,0.015744565,0.341222871,0.447126809,0.137696207,0.012982914,0.060971199,0.073065606,0.268584591,0.30664668,0.209259147,0.142443975,0.80324003,0.062607305,0.01164159,0.005440413,0.012794424,0.013303129,0.090973109,0.07940403,0.392478988,0.356391834,0.125307621,0.046417527,0.267311492,0.472843861,0.527156139,0.105075953,0.160682857,0.161488216,0.338786813,0.233966161,0.142077628,0.063211245,0.045652284,0.038341222,0.036179976,0.041522175,0.037841008,0.044964827,0.034734573,0.038640988,0.069144164,0.091171861,0.134433697,0.103053528,0.06880937,0.082414027,0.069885056,0.128150352,0.000368267,0.018446805,0.000157758,0.003202825,0.027149125,0.805503764,0.017021104,0.779,153594,3,4.279085469,30.78815757,29.11587302
6,15.97142857,0.98734,148013,49,10400,0.015744565,0.341222871,0.447126809,0.137696207,0.012982914,0.060971199,0.073065606,0.268584591,0.30664668,0.209259147,0.142443975,0.80324003,0.062607305,0.01164159,0.005440413,0.012794424,0.013303129,0.090973109,0.07940403,0.392478988,0.356391834,0.125307621,0.046417527,0.267311492,0.472843861,0.527156139,0.105075953,0.160682857,0.161488216,0.338786813,0.233966161,0.142077628,0.063211245,0.045652284,0.038341222,0.036179976,0.041522175,0.037841008,0.044964827,0.034734573,0.038640988,0.069144164,0.091171861,0.134433697,0.103053528,0.06880937,0.082414027,0.069885056,0.128150352,0.000368267,0.018446805,0.000157758,0.003202825,0.027149125,0.805503764,0.017021104,0.87,153594,3,5.135171268,30.70463753,28.23888889
7,15.97142857,1.01176,140530,49,10004,0.015744565,0.341222871,0.447126809,0.137696207,0.012982914,0.060971199,0.073065606,0.268584591,0.30664668,0.209259147,0.142443975,0.80324003,0.062607305,0.01164159,0.005440413,0.012794424,0.013303129,0.090973109,0.07940403,0.392478988,0.356391834,0.125307621,0.046417527,0.267311492,0.472843861,0.527156139,0.105075953,0.160682857,0.161488216,0.338786813,0.233966161,0.142077628,0.063211245,0.045652284,0.038341222,0.036179976,0.041522175,0.037841008,0.044964827,0.034734573,0.038640988,0.069144164,0.091171861,0.134433697,0.103053528,0.06880937,0.082414027,0.069885056,0.128150352,0.000368267,0.018446805,0.000157758,0.003202825,0.027149125,0.805503764,0.017021104,0.87,153594,3,5.011227959,30.70463753,28.23888889
4,57.55813953,1.07369,142218,49,10118,0.015744565,0.341222871,0.447126809,0.137696207,0.012982914,0.060971199,0.073065606,0.268584591,0.30664668,0.209259147,0.142443975,0.80324003,0.062607305,0.01164159,0.005440413,0.012794424,0.013303129,0.090973109,0.07940403,0.392478988,0.356391834,0.125307621,0.046417527,0.267311492,0.472843861,0.527156139,0.105075953,0.160682857,0.161488216,0.338786813,0.233966161,0.142077628,0.063211245,0.045652284,0.038341222,0.036179976,0.041522175,0.037841008,0.044964827,0.034734573,0.038640988,0.069144164,0.091171861,0.134433697,0.103053528,0.06880937,0.082414027,0.069885056,0.128150352,0.000368267,0.018446805,0.000157758,0.003202825,0.027149125,0.805503764,0.017021104,0.81,153594,3,4.72218238,30.15596537,31.95228252
7,68.4651904,3.25736,415477,136,32936,0.095238004,0.367142646,0.475576339,0.096344352,0.016696949,0.044239714,0.112969806,0.178473871,0.292323743,0.25252162,0.16371096,0.690652035,0.085416134,0.023161895,0.004818386,0.02952518,0.016422213,0.150004157,0.05544172,0.30300872,0.401568735,0.154241885,0.08573894,0.195754139,0.505098041,0.494901959,0.130424362,0.206399592,0.178005808,0.302331825,0.182838413,0.105973484,0.04041523,0.026841,0.024126154,0.029000357,0.029351401,0.027877491,0.026421808,0.029200048,0.027938508,0.059077618,0.084756131,0.124851222,0.105499425,0.085282301,0.114217679,0.165143627,0.045008122,0.005773604,0.102156979,0.002813107,0.059463529,0.098216253,0.456069575,0.230498831,0.882,1043734,3,13.55280964,26.89738127,54.8185415
1,31.42222222,1.87338,216754,53,15245,0.057950656,0.397549254,0.441390895,0.111910789,0.009250079,0.039898984,0.053051202,0.130627399,0.309631755,0.28931506,0.217374583,0.6254504,0.067829734,0.020835454,0.024021334,0.054149787,0.018189036,0.189524255,0.049203648,0.284306948,0.384070302,0.168204419,0.114214683,0.130331117,0.494411571,0.505588429,0.184451321,0.143260409,0.136734041,0.306908178,0.22864605,0.107114334,0.036994305,0.025247938,0.020816968,0.02543205,0.024891987,0.026634918,0.02165161,0.02805872,0.022375786,0.043413688,0.065494894,0.11300815,0.096057541,0.074013158,0.132229478,0.24367881,0.006959446,0.004443244,0.041548016,0.00254075,0.04542665,0.060364297,0.72253044,0.116187156,0.7074,270861,3,42.90214479,25.93019881,26.08342572
2,31.42222222,2.78419,204334,53,14421,0.057950656,0.397549254,0.441390895,0.111910789,0.009250079,0.039898984,0.053051202,0.130627399,0.309631755,0.28931506,0.217374583,0.6254504,0.067829734,0.020835454,0.024021334,0.054149787,0.018189036,0.189524255,0.049203648,0.284306948,0.384070302,0.168204419,0.114214683,0.130331117,0.494411571,0.505588429,0.184451321,0.143260409,0.136734041,0.306908178,0.22864605,0.107114334,0.036994305,0.025247938,0.020816968,0.02543205,0.024891987,0.026634918,0.02165161,0.02805872,0.022375786,0.043413688,0.065494894,0.11300815,0.096057541,0.074013158,0.132229478,0.24367881,0.006959446,0.004443244,0.041548016,0.00254075,0.04542665,0.060364297,0.72253044,0.116187156,0.825,270861,3,28.86728995,25.93019881,26.08342572
10,68.21621622,4.31979,419743,136,33151,0.095238004,0.367142646,0.475576339,0.096344352,0.016696949,0.044239714,0.112969806,0.178473871,0.292323743,0.25252162,0.16371096,0.690652035,0.085416134,0.023161895,0.004818386,0.02952518,0.016422213,0.150004157,0.05544172,0.30300872,0.401568735,0.154241885,0.08573894,0.195754139,0.505098041,0.494901959,0.130424362,0.206399592,0.178005808,0.302331825,0.182838413,0.105973484,0.04041523,0.026841,0.024126154,0.029000357,0.029351401,0.027877491,0.026421808,0.029200048,0.027938508,0.059077618,0.084756131,0.124851222,0.105499425,0.085282301,0.114217679,0.165143627,0.045008122,0.005773604,0.102156979,0.002813107,0.059463529,0.098216253,0.456069575,0.230498831,0.882,1043734,3,10.21956623,26.79371805,43.62609067
11,70.50666667,3.77876,405922,136,31931,0.095238004,0.367142646,0.475576339,0.096344352,0.016696949,0.044239714,0.112969806,0.178473871,0.292323743,0.25252162,0.16371096,0.690652035,0.085416134,0.023161895,0.004818386,0.02952518,0.016422213,0.150004157,0.05544172,0.30300872,0.401568735,0.154241885,0.08573894,0.195754139,0.505098041,0.494901959,0.130424362,0.206399592,0.178005808,0.302331825,0.182838413,0.105973484,0.04041523,0.026841,0.024126154,0.029000357,0.029351401,0.027877491,0.026421808,0.029200048,0.027938508,0.059077618,0.084756131,0.124851222,0.105499425,0.085282301,0.114217679,0.165143627,0.045008122,0.005773604,0.102156979,0.002813107,0.059463529,0.098216253,0.456069575,0.230498831,0.882,1043734,3,11.68276895,26.77769239,44.36243034
8,78.70238095,3.80405,422852,136,33560,0.095238004,0.367142646,0.475576339,0.096344352,0.016696949,0.044239714,0.112969806,0.178473871,0.292323743,0.25252162,0.16371096,0.690652035,0.085416134,0.023161895,0.004818386,0.02952518,0.016422213,0.150004157,0.05544172,0.30300872,0.401568735,0.154241885,0.08573894,0.195754139,0.505098041,0.494901959,0.130424362,0.206399592,0.178005808,0.302331825,0.182838413,0.105973484,0.04041523,0.026841,0.024126154,0.029000357,0.029351401,0.027877491,0.026421808,0.029200048,0.027938508,0.059077618,0.084756131,0.124851222,0.105499425,0.085282301,0.114217679,0.165143627,0.045008122,0.005773604,0.102156979,0.002813107,0.059463529,0.098216253,0.456069575,0.230498831,0.882,1043734,3,11.60509983,26.9604523,55.52332903
9,68.21621622,4.11188,418206,136,30853,0.095238004,0.367142646,0.475576339,0.096344352,0.016696949,0.044239714,0.112969806,0.178473871,0.292323743,0.25252162,0.16371096,0.690652035,0.085416134,0.023161895,0.004818386,0.02952518,0.016422213,0.150004157,0.05544172,0.30300872,0.401568735,0.154241885,0.08573894,0.195754139,0.505098041,0.494901959,0.130424362,0.206399592,0.178005808,0.302331825,0.182838413,0.105973484,0.04041523,0.026841,0.024126154,0.029000357,0.029351401,0.027877491,0.026421808,0.029200048,0.027938508,0.059077618,0.084756131,0.124851222,0.105499425,0.085282301,0.114217679,0.165143627,0.045008122,0.005773604,0.102156979,0.002813107,0.059463529,0.098216253,0.456069575,0.230498831,0.882,1043734,3,10.73630067,26.79099914,43.62609067
4,62.92222222,1.06414,117843,41,10537,0.09691191,0.380165437,0.470928612,0.084900481,0.015488982,0.048516488,0.082975126,0.206969788,0.201514471,0.271942183,0.236598431,0.59308733,0.064828178,0.10341888,0.009854027,0.049836682,0.016211557,0.162763345,0.13411415,0.357107697,0.350414983,0.109554741,0.048808429,0.202661279,0.484214091,0.515785909,0.124951736,0.187869666,0.16237968,0.325923377,0.198875541,0.092253735,0.045188369,0.036555289,0.027637999,0.026874871,0.02606516,0.023543384,0.022597063,0.024436317,0.02415734,0.048773709,0.067686508,0.10925918,0.094080368,0.079376287,0.120985597,0.222782559,0.068387351,0.001584877,0.074829448,0.000391509,0.041313061,0.056204522,0.66344335,0.093845882,0.8892,398382,3,4.593371173,28.51308192,64.30844584
3,64.21153846,0.83647,160420,49,11410,0.014948329,0.340630245,0.451186538,0.13426599,0.012662495,0.061254732,0.070483673,0.272733274,0.303085569,0.208719476,0.144978007,0.794449799,0.062322386,0.012096276,0.005523019,0.01240517,0.012293968,0.100909383,0.077993428,0.391656579,0.358572892,0.125297647,0.046479454,0.263256181,0.474131821,0.525868179,0.105414304,0.160775455,0.161690881,0.334994389,0.23712497,0.135057235,0.059067562,0.045989727,0.035005927,0.034571316,0.03675754,0.034189385,0.04757013,0.034136705,0.038166733,0.070802055,0.090965363,0.132108521,0.101738443,0.070907415,0.093230607,0.074792572,0.128420914,0.000368761,0.018912156,0.00010536,0.003371526,0.029132095,0.801211642,0.018477545,0.835,153594,3,6.061376977,31.13403608,37.25144502
4,64.21153846,0.82418,154560,49,11002,0.014948329,0.340630245,0.451186538,0.13426599,0.012662495,0.061254732,0.070483673,0.272733274,0.303085569,0.208719476,0.144978007,0.794449799,0.062322386,0.012096276,0.005523019,0.01240517,0.012293968,0.100909383,0.077993428,0.391656579,0.358572892,0.125297647,0.046479454,0.263256181,0.474131821,0.525868179,0.105414304,0.160775455,0.161690881,0.334994389,0.23712497,0.135057235,0.059067562,0.045989727,0.035005927,0.034571316,0.03675754,0.034189385,0.04757013,0.034136705,0.038166733,0.070802055,0.090965363,0.132108521,0.101738443,0.070907415,0.093230607,0.074792572,0.128420914,0.000368761,0.018912156,0.00010536,0.003371526,0.029132095,0.801211642,0.018477545,0.81,153594,3,6.151762964,31.13403608,37.25144502
5,64.21153846,0.84039,153630,49,10758,0.014948329,0.340630245,0.451186538,0.13426599,0.012662495,0.061254732,0.070483673,0.272733274,0.303085569,0.208719476,0.144978007,0.794449799,0.062322386,0.012096276,0.005523019,0.01240517,0.012293968,0.100909383,0.077993428,0.391656579,0.358572892,0.125297647,0.046479454,0.263256181,0.474131821,0.525868179,0.105414304,0.160775455,0.161690881,0.334994389,0.23712497,0.135057235,0.059067562,0.045989727,0.035005927,0.034571316,0.03675754,0.034189385,0.04757013,0.034136705,0.038166733,0.070802055,0.090965363,0.132108521,0.101738443,0.070907415,0.093230607,0.074792572,0.128420914,0.000368761,0.018912156,0.00010536,0.003371526,0.029132095,0.801211642,0.018477545,0.8248,153594,3,6.033103678,31.13403608,37.25144502
5,79.48571429,3.7409,413829,136,32525,0.095238004,0.367142646,0.475576339,0.096344352,0.016696949,0.044239714,0.112969806,0.178473871,0.292323743,0.25252162,0.16371096,0.690652035,0.085416134,0.023161895,0.004818386,0.02952518,0.016422213,0.150004157,0.05544172,0.30300872,0.401568735,0.154241885,0.08573894,0.195754139,0.505098041,0.494901959,0.130424362,0.206399592,0.178005808,0.302331825,0.182838413,0.105973484,0.04041523,0.026841,0.024126154,0.029000357,0.029351401,0.027877491,0.026421808,0.029200048,0.027938508,0.059077618,0.084756131,0.124851222,0.105499425,0.085282301,0.114217679,0.165143627,0.045008122,0.005773604,0.102156979,0.002813107,0.059463529,0.098216253,0.456069575,0.230498831,0.882,1043734,3,11.80100511,27.10607756,64.64114219
6,79.48571429,3.43912,408489,136,32205,0.095238004,0.367142646,0.475576339,0.096344352,0.016696949,0.044239714,0.112969806,0.178473871,0.292323743,0.25252162,0.16371096,0.690652035,0.085416134,0.023161895,0.004818386,0.02952518,0.016422213,0.150004157,0.05544172,0.30300872,0.401568735,0.154241885,0.08573894,0.195754139,0.505098041,0.494901959,0.130424362,0.206399592,0.178005808,0.302331825,0.182838413,0.105973484,0.04041523,0.026841,0.024126154,0.029000357,0.029351401,0.027877491,0.026421808,0.029200048,0.027938508,0.059077618,0.084756131,0.124851222,0.105499425,0.085282301,0.114217679,0.165143627,0.045008122,0.005773604,0.102156979,0.002813107,0.059463529,0.098216253,0.456069575,0.230498831,0.882,1043734,3,12.83653376,27.10607756,64.64114219
3,58.92070707,1.02759,130478,41,11685,0.09691191,0.380165437,0.470928612,0.084900481,0.015488982,0.048516488,0.082975126,0.206969788,0.201514471,0.271942183,0.236598431,0.59308733,0.064828178,0.10341888,0.009854027,0.049836682,0.016211557,0.162763345,0.13411415,0.357107697,0.350414983,0.109554741,0.048808429,0.202661279,0.484214091,0.515785909,0.124951736,0.187869666,0.16237968,0.325923377,0.198875541,0.092253735,0.045188369,0.036555289,0.027637999,0.026874871,0.02606516,0.023543384,0.022597063,0.024436317,0.02415734,0.048773709,0.067686508,0.10925918,0.094080368,0.079376287,0.120985597,0.222782559,0.068387351,0.001584877,0.074829448,0.000391509,0.041313061,0.056204522,0.66344335,0.093845882,0.8892,398382,3,4.756751233,28.35806827,61.7779393
10,36.56882327,1.48695,125084,40,11825,0.09691191,0.380165437,0.470928612,0.084900481,0.015488982,0.048516488,0.082975126,0.206969788,0.201514471,0.271942183,0.236598431,0.59308733,0.064828178,0.10341888,0.009854027,0.049836682,0.016211557,0.162763345,0.13411415,0.357107697,0.350414983,0.109554741,0.048808429,0.202661279,0.484214091,0.515785909,0.124951736,0.187869666,0.16237968,0.325923377,0.198875541,0.092253735,0.045188369,0.036555289,0.027637999,0.026874871,0.02606516,0.023543384,0.022597063,0.024436317,0.02415734,0.048773709,0.067686508,0.10925918,0.094080368,0.079376287,0.120985597,0.222782559,0.068387351,0.001584877,0.074829448,0.000391509,0.041313061,0.056204522,0.66344335,0.093845882,0.8892,398382,3,3.287259155,29.03702155,38.88652482
1,57.90909091,0.71439,111265,41,10002,0.09691191,0.380165437,0.470928612,0.084900481,0.015488982,0.048516488,0.082975126,0.206969788,0.201514471,0.271942183,0.236598431,0.59308733,0.064828178,0.10341888,0.009854027,0.049836682,0.016211557,0.162763345,0.13411415,0.357107697,0.350414983,0.109554741,0.048808429,0.202661279,0.484214091,0.515785909,0.124951736,0.187869666,0.16237968,0.325923377,0.198875541,0.092253735,0.045188369,0.036555289,0.027637999,0.026874871,0.02606516,0.023543384,0.022597063,0.024436317,0.02415734,0.048773709,0.067686508,0.10925918,0.094080368,0.079376287,0.120985597,0.222782559,0.068387351,0.001584877,0.074829448,0.000391509,0.041313061,0.056204522,0.66344335,0.093845882,0.8892,398382,3,6.842187041,28.32968059,61.46649928
12,54.95454545,1.36509,136052,40,12854,0.09691191,0.380165437,0.470928612,0.084900481,0.015488982,0.048516488,0.082975126,0.206969788,0.201514471,0.271942183,0.236598431,0.59308733,0.064828178,0.10341888,0.009854027,0.049836682,0.016211557,0.162763345,0.13411415,0.357107697,0.350414983,0.109554741,0.048808429,0.202661279,0.484214091,0.515785909,0.124951736,0.187869666,0.16237968,0.325923377,0.198875541,0.092253735,0.045188369,0.036555289,0.027637999,0.026874871,0.02606516,0.023543384,0.022597063,0.024436317,0.02415734,0.048773709,0.067686508,0.10925918,0.094080368,0.079376287,0.120985597,0.222782559,0.068387351,0.001584877,0.074829448,0.000391509,0.041313061,0.056204522,0.66344335,0.093845882,0.8892,398382,3,3.580708964,28.66765942,55.16818335
7,37.90697674,4.50972,196436,32,14846,0.086945351,0.42192744,0.429460877,0.092710994,0.016574662,0.039326028,0.081205065,0.147972531,0.200034971,0.281284607,0.289502827,0.64486471,0.078643785,0.031464679,0.008150543,0.028352247,0.013985795,0.19453824,0.065653284,0.380483242,0.391500134,0.117679676,0.044683663,0.205995952,0.467748206,0.532251794,0.16620737,0.209079214,0.16668763,0.283762614,0.174263171,0.125437963,0.049043311,0.026232221,0.029722734,0.034526192,0.034654284,0.039986123,0.041758066,0.034131241,0.035518907,0.073727751,0.091489873,0.122610947,0.098348144,0.067307128,0.086494276,0.134448803,0.268081018,0.00419502,0.057935047,0.000165452,0.029327783,0.046572199,0.516409148,0.077314333,0.84,283506,3,2.21743E-06,16.47848102,46.22263566
5,63.24444444,1.16925,119671,41,10712,0.09691191,0.380165437,0.470928612,0.084900481,0.015488982,0.048516488,0.082975126,0.206969788,0.201514471,0.271942183,0.236598431,0.59308733,0.064828178,0.10341888,0.009854027,0.049836682,0.016211557,0.162763345,0.13411415,0.357107697,0.350414983,0.109554741,0.048808429,0.202661279,0.484214091,0.515785909,0.124951736,0.187869666,0.16237968,0.325923377,0.198875541,0.092253735,0.045188369,0.036555289,0.027637999,0.026874871,0.02606516,0.023543384,0.022597063,0.024436317,0.02415734,0.048773709,0.067686508,0.10925918,0.094080368,0.079376287,0.120985597,0.222782559,0.068387351,0.001584877,0.074829448,0.000391509,0.041313061,0.056204522,0.66344335,0.093845882,0.8892,398382,3,4.180449006,28.65442472,64.840508
6,25.82926829,0.83637,157759,49,10978,0.014948329,0.340630245,0.451186538,0.13426599,0.012662495,0.061254732,0.070483673,0.272733274,0.303085569,0.208719476,0.144978007,0.794449799,0.062322386,0.012096276,0.005523019,0.01240517,0.012293968,0.100909383,0.077993428,0.391656579,0.358572892,0.125297647,0.046479454,0.263256181,0.474131821,0.525868179,0.105414304,0.160775455,0.161690881,0.334994389,0.23712497,0.135057235,0.059067562,0.045989727,0.035005927,0.034571316,0.03675754,0.034189385,0.04757013,0.034136705,0.038166733,0.070802055,0.090965363,0.132108521,0.101738443,0.070907415,0.093230607,0.074792572,0.128420914,0.000368761,0.018912156,0.00010536,0.003371526,0.029132095,0.801211642,0.018477545,0.87,153594,3,6.062101701,31.15490608,34.25852187
7,25.82926829,0.79159,137722,49,9675,0.014948329,0.340630245,0.451186538,0.13426599,0.012662495,0.061254732,0.070483673,0.272733274,0.303085569,0.208719476,0.144978007,0.794449799,0.062322386,0.012096276,0.005523019,0.01240517,0.012293968,0.100909383,0.077993428,0.391656579,0.358572892,0.125297647,0.046479454,0.263256181,0.474131821,0.525868179,0.105414304,0.160775455,0.161690881,0.334994389,0.23712497,0.135057235,0.059067562,0.045989727,0.035005927,0.034571316,0.03675754,0.034189385,0.04757013,0.034136705,0.038166733,0.070802055,0.090965363,0.132108521,0.101738443,0.070907415,0.093230607,0.074792572,0.128420914,0.000368761,0.018912156,0.00010536,0.003371526,0.029132095,0.801211642,0.018477545,0.8892,153594,3,6.405032908,31.15490608,34.25852187
11,35.87234043,1.44949,125127,40,11822,0.09691191,0.380165437,0.470928612,0.084900481,0.015488982,0.048516488,0.082975126,0.206969788,0.201514471,0.271942183,0.236598431,0.59308733,0.064828178,0.10341888,0.009854027,0.049836682,0.016211557,0.162763345,0.13411415,0.357107697,0.350414983,0.109554741,0.048808429,0.202661279,0.484214091,0.515785909,0.124951736,0.187869666,0.16237968,0.325923377,0.198875541,0.092253735,0.045188369,0.036555289,0.027637999,0.026874871,0.02606516,0.023543384,0.022597063,0.024436317,0.02415734,0.048773709,0.067686508,0.10925918,0.094080368,0.079376287,0.120985597,0.222782559,0.068387351,0.001584877,0.074829448,0.000391509,0.041313061,0.056204522,0.66344335,0.093845882,0.8892,398382,3,3.372213675,29.10161824,38.10638298
2,57.90909091,0.73681,109283,41,9778,0.09691191,0.380165437,0.470928612,0.084900481,0.015488982,0.048516488,0.082975126,0.206969788,0.201514471,0.271942183,0.236598431,0.59308733,0.064828178,0.10341888,0.009854027,0.049836682,0.016211557,0.162763345,0.13411415,0.357107697,0.350414983,0.109554741,0.048808429,0.202661279,0.484214091,0.515785909,0.124951736,0.187869666,0.16237968,0.325923377,0.198875541,0.092253735,0.045188369,0.036555289,0.027637999,0.026874871,0.02606516,0.023543384,0.022597063,0.024436317,0.02415734,0.048773709,0.067686508,0.10925918,0.094080368,0.079376287,0.120985597,0.222782559,0.068387351,0.001584877,0.074829448,0.000391509,0.041313061,0.056204522,0.66344335,0.093845882,0.8892,398382,3,6.633989767,28.34825397,61.46649928
8,37.90697674,4.82312,201271,32,15216,0.086945351,0.42192744,0.429460877,0.092710994,0.016574662,0.039326028,0.081205065,0.147972531,0.200034971,0.281284607,0.289502827,0.64486471,0.078643785,0.031464679,0.008150543,0.028352247,0.013985795,0.19453824,0.065653284,0.380483242,0.391500134,0.117679676,0.044683663,0.205995952,0.467748206,0.532251794,0.16620737,0.209079214,0.16668763,0.283762614,0.174263171,0.125437963,0.049043311,0.026232221,0.029722734,0.034526192,0.034654284,0.039986123,0.041758066,0.034131241,0.035518907,0.073727751,0.091489873,0.122610947,0.098348144,0.067307128,0.086494276,0.134448803,0.268081018,0.00419502,0.057935047,0.000165452,0.029327783,0.046572199,0.516409148,0.077314333,0.84,283506,3,2.07335E-06,16.47848102,46.22263566
9,37.90697674,4.75063,192262,32,14530,0.086945351,0.42192744,0.429460877,0.092710994,0.016574662,0.039326028,0.081205065,0.147972531,0.200034971,0.281284607,0.289502827,0.64486471,0.078643785,0.031464679,0.008150543,0.028352247,0.013985795,0.19453824,0.065653284,0.380483242,0.391500134,0.117679676,0.044683663,0.205995952,0.467748206,0.532251794,0.16620737,0.209079214,0.16668763,0.283762614,0.174263171,0.125437963,0.049043311,0.026232221,0.029722734,0.034526192,0.034654284,0.039986123,0.041758066,0.034131241,0.035518907,0.073727751,0.091489873,0.122610947,0.098348144,0.067307128,0.086494276,0.134448803,0.268081018,0.00419502,0.057935047,0.000165452,0.029327783,0.046572199,0.516409148,0.077314333,0.84,283506,3,2.10498E-06,16.47848102,46.22263566
